std_temp,std_pH,conduct,o2,o2sat,co2,hardness,no2,no3,nh4,po4,cl,sio2,kmno4,k2cr2o7,bod
0.327205973,0.34782603,0.094079495,0.544117682,0.420540937,0.044715491,0.17224879,0.026315832,0.084828723,0.002965178,0.010256412,0.052547789,0.269841318,0.027600837,0.027269762,0.018797022
0.216911793,0.521739118,0.222222261,0.799019515,0.572696514,0.0,0.306220126,0.052631549,0.184339293,0.05189026,0.015384578,0.18949035,0.338624301,0.031139399,0.042348393,0.070175406
0.371323645,0.391304411,0.203568544,0.480392194,0.382079461,0.01626014,0.205741655,0.03947369,0.115823833,0.011613554,0.042735038,0.257961707,0.328042315,0.043170562,0.043631659,0.018797022
0.716911699,0.608695589,0.254663451,0.514705855,0.499999953,0.0,0.368421021,0.013157859,0.104404554,0.001729687,0.018803436,0.039808843,0.190476198,0.017692863,0.026948996,0.011278213
0.849264715,0.478260882,0.296837042,0.401960733,0.416314452,0.0,0.363636308,0.032894761,0.070146824,0.013590281,0.015384578,0.216560554,0.084656037,0.030431686,0.033044561,0.065162867
0.330882352,0.434782646,0.133008923,0.485294145,0.375739637,0.0,0.186602806,0.019736788,0.070146824,0.005930297,0.005128166,0.050955325,0.333333384,0.021939137,0.020853363,0.010025078
0.202205902,0.434782646,0.134631004,0.578431342,0.409974628,0.0,0.19617223,0.013157859,0.068515513,0.007412886,0.003418777,0.055732411,0.174603143,0.01698515,0.026948996,0.020050157
0.231617684,0.478260882,0.189781071,0.568627439,0.411665241,0.073170737,0.459330189,0.04605262,0.205546487,0.008401278,0.003418777,0.148089196,0.481481487,0.035385726,0.047160692,0.023809561
0.790441152,0.391304411,0.18004867,0.401960733,0.404902788,0.0,0.248803822,0.03947369,0.128874369,0.028910308,0.020512825,0.208598693,0.34391537,0.066525124,0.042669226,0.038847178
0.599264762,0.391304411,0.332522307,0.303921585,0.277261151,0.113821088,0.578947388,0.072368451,0.070146824,0.013590281,0.039316261,0.106687889,0.174603143,0.033262588,0.031440461,0.058897193
0.121323692,0.434782646,0.196269309,0.583333294,0.390109898,0.101625983,0.253588534,0.03947369,0.150081563,0.009389671,0.011965801,0.207006382,0.365079341,0.050955399,0.043310826,0.07644108
0.375000024,0.34782603,0.158150878,0.539215612,0.429839358,0.142276439,0.224880382,0.0,0.114192522,0.004447708,0.001709389,0.020700654,0.121693215,0.012738876,0.009945431,0.011278213
0.492647149,0.608695589,0.255474448,0.524509758,0.450126813,0.0,0.478468916,0.013157859,0.127243058,0.006177395,0.015384578,0.0541401,0.169312227,0.010615739,0.023099129,0.006265674
0.352941188,0.608695589,0.231143577,0.568627439,0.446745491,0.0,0.377990445,0.052631549,0.151712873,0.00691869,0.02735046,0.105095579,0.095238175,0.024062275,0.049085625,0.02631583
0.55514709,0.434782646,0.202757547,0.470588173,0.418850324,0.073170737,0.277511974,0.0,0.053833614,0.004941904,0.005128166,0.031847136,0.068783135,0.012738876,0.006737232,0.006265674
0.371323645,0.565217354,0.152473637,0.563725488,0.448436199,0.0,0.267942549,0.026315832,0.070146824,0.028910308,0.003418777,0.063694271,0.121693215,0.429582431,0.229387195,0.15538843
0.569852981,0.652173825,0.138686164,0.529411709,0.475063383,0.0,0.200956942,0.013157859,0.04893963,0.003212276,0.005128166,0.022292964,0.100529092,0.012738876,0.011549531,0.015037617
0.735294157,0.652173825,0.177615592,0.455882318,0.447168216,0.0,0.24401911,0.019736788,0.091354018,0.006424493,0.013675189,0.042993618,0.058201149,0.020523712,0.039781793,0.011278213
0.463235368,0.478260882,0.263584767,0.583333294,0.491969516,0.0,0.38755987,0.032894761,0.117455143,0.004447708,0.011965801,0.133757939,0.31746033,0.033970301,0.083734353,0.052631519
0.485294204,0.521739118,0.154095718,0.475490124,0.406170772,0.0,0.330143566,0.04605262,0.060358908,0.004941904,0.006837635,0.031847136,0.222222307,0.033970301,0.064805856,0.088972428
0.297794192,0.521739118,0.152473637,0.573529391,0.434488568,0.073170737,0.248803822,0.0,0.096247949,0.003459374,0.003418777,0.02707005,0.05291008,0.009907974,0.005774732,0.017543887
0.283088301,0.478260882,0.13787508,0.544117682,0.407861385,0.0,0.248803822,0.013157859,0.06525284,0.001976785,0.005128166,0.023885275,0.095238175,0.014862013,0.026307329,0.02631583
0.566176414,0.521739118,0.111111131,0.524509758,0.469991543,0.0,0.148325351,0.006578929,0.040783025,0.001976785,0.001709389,0.015923568,0.068783135,0.009200261,0.003529033,0.023809561
0.529411687,0.521739118,0.197891303,0.470588173,0.4125105,0.0,0.358851718,0.013157859,0.053833614,0.000988393,0.0940171,0.066878893,0.285714373,0.024062275,0.029836362,0.035087774
0.231617684,0.478260882,0.10543389,0.5,0.361792006,0.0,0.215310958,0.006578929,0.029363799,0.002223883,0.001709389,0.028662361,0.042328095,0.021231425,0.010266265,0.00250627
0.378676591,0.434782646,0.324411988,0.60784317,0.486052417,0.0,0.492822932,0.026315832,0.076672118,0.017049655,0.015384578,0.328025529,0.253968264,0.041755137,0.075392954,0.067669137
0.529411687,0.34782603,0.352798106,0.313725488,0.275147908,0.0,0.569377963,0.105263098,0.117455143,0.065233501,0.116239313,0.144904421,0.571428593,0.064401987,0.08020532,0.137844543
0.28676468,0.521739118,0.115977287,0.558823536,0.420118308,0.0,0.191387518,0.0,0.057096235,0.00420061,0.001709389,0.028662361,0.100529092,0.008492549,0.004170632,0.006265674
0.07720602,0.521739118,0.135442001,0.696078415,0.450972072,0.0,0.191387518,0.019736788,0.058727545,0.003459374,0.005128166,0.116242061,0.063492066,0.029723974,0.031440461,0.0288221
0.319853028,0.608695589,0.175993511,0.504901952,0.38799656,0.0,0.253588534,0.019736788,0.061990219,0.010378064,0.005128166,0.038216532,0.132275201,0.01698515,0.030798795,0.022556426
0.272058789,0.652173825,0.193836231,0.632352927,0.470836802,0.0,0.296650701,0.0,0.053833614,0.003706472,0.001709389,0.025477739,0.095238175,0.012738876,0.004491466,0.017543887
0.275735356,0.521739118,0.107055971,0.637254879,0.475486012,0.0,0.215310958,0.006578929,0.070146824,0.004447708,0.005128166,0.02707005,0.058201149,0.012738876,0.022457463,0.016290752
0.577205926,0.608695589,0.184914827,0.558823536,0.503803904,0.0,0.291865989,0.006578929,0.061990219,0.005189003,0.003418777,0.025477739,0.084656037,0.014862013,0.006416399,0.001253135
0.874999929,0.608695589,0.129764848,0.534313661,0.560016867,0.0,0.19617223,0.006578929,0.004893984,0.001729687,0.003418777,0.023885275,0.021163971,0.016277438,0.007058065,0.016290752
0.356617755,0.521739118,0.210056782,0.529411709,0.417159711,0.044715491,0.339712869,0.03947369,0.119086453,0.001976785,0.018803436,0.085987236,0.137566117,0.027600837,0.010266265,0.022556426
0.238970629,0.391304411,0.0827251,0.573529391,0.417159711,0.01626014,0.17224879,0.03947369,0.127243058,0.011119358,0.008547024,0.074840754,0.560846608,0.025477699,0.038177693,0.018797022
0.44485291,0.521739118,0.108678052,0.539215612,0.449281458,0.0,0.167464078,0.526315717,0.123980438,0.001976785,0.039316261,0.033439446,0.269841318,0.019816,0.019570097,0.036340909
0.783088207,0.304347795,0.278994322,0.28921573,0.290363428,0.0,0.444976052,0.032894761,0.044045699,0.022485814,0.006837635,0.042993618,0.153439172,0.046709124,0.064164256,0.130325876
0.716911699,0.608695589,0.242497972,0.60784317,0.590448002,0.0,0.339712869,0.006578929,0.081566049,0.003212276,0.001709389,0.041401307,0.089947106,0.01698515,0.01636183,0.040100313
0.268382411,0.478260882,0.084347181,0.656862685,0.48774303,0.0,0.157894775,0.006578929,0.078303429,0.00271808,0.003418777,0.023885275,0.063492066,0.008492549,0.007699665,0.018797022
0.661764703,0.521739118,0.366585579,0.563725488,0.5321217,0.0,0.464114901,0.532894761,0.055464924,0.207314058,0.117948701,0.363057286,0.460317516,0.083510275,0.083734353,0.149122756
0.235294251,0.391304411,0.236820818,0.661764636,0.480557852,0.085365842,0.248803822,0.065789522,0.119086453,0.01902644,0.015384578,0.377388543,0.719576696,0.033262588,0.016041064,0.072681676
0.790441152,0.695652205,0.114355293,0.725490124,0.730769191,0.0,0.258373246,0.019736788,0.045677009,0.003212276,0.003418777,0.044585928,0.010581986,0.021939137,0.024703229,0.093984967
0.25367652,0.608695589,0.124898604,0.622549024,0.457734525,0.0,0.205741655,0.006578929,0.047308319,0.000988393,0.010256412,0.019108189,0.084656037,0.011323451,0.003529033,0.016290752
0.812499988,0.565217354,0.28548256,0.504901952,0.513947583,0.0,0.425837325,0.03947369,0.261011411,0.005683199,0.010256412,0.092356632,0.301587275,0.038924288,0.017003497,0.02631583
0.577205926,0.521739118,0.127331769,0.490196097,0.441673651,0.0,0.210526367,0.006578929,0.042414335,0.000988393,0.001709389,0.007961707,0.121693215,0.009200261,0.008982999,0.003759404
0.261029465,0.434782646,0.167072194,0.299019633,0.220202834,0.073170737,0.368421021,0.098684168,0.068515513,0.081047666,0.063247863,0.1624203,0.126984132,0.092002824,0.054218757,0.066416002
0.547794145,0.521739118,0.154095718,0.441176464,0.390955157,0.0,0.287081398,0.019736788,0.044045699,0.002965178,0.003418777,0.028662361,0.137566117,0.048124549,0.073468088,0.100250641
0.540441199,0.391304411,0.218978098,0.485294145,0.428148745,0.0,0.301435414,0.013157859,0.086460034,0.00395357,0.001709389,0.035031757,0.169312227,0.012738876,0.007378899,0.021303291
0.503676473,0.565217354,0.149229562,0.568627439,0.491124256,0.0,0.22009567,0.006578929,0.058727545,0.000988393,0.006837635,0.02707005,0.089947106,0.016277438,0.006416399,0.016290752
0.172794121,0.521739118,0.318734834,0.720588173,0.500422582,0.044715491,0.555023948,0.032894761,0.238172907,0.00271808,0.022222213,0.205413918,0.428571407,0.023354562,0.043310826,0.043859576
0.511029418,0.608695589,0.165450113,0.495098048,0.429416728,0.0,0.287081398,0.019736788,0.047308319,0.001482589,0.001709389,0.023885275,0.153439172,0.012738876,0.01636183,0.032581504
0.455882422,0.478260882,0.237631815,0.524509758,0.439983038,0.0,0.421052612,0.006578929,0.109298538,0.000988393,0.017094048,0.038216532,0.216931238,0.012738876,0.013795298,0.006265674
0.194852957,0.565217354,0.069748624,0.563725488,0.39771761,0.0,0.133971335,0.0,0.03425773,0.00395357,0.005128166,0.009554171,0.031746109,0.008492549,0.010587098,0.016290752
0.687499917,0.521739118,0.07866994,0.446078415,0.426880761,0.0,0.124401911,0.019736788,0.060358908,0.006424493,0.001709389,0.035031757,0.291005289,0.018400575,0.011870365,0.022556426
0.283088301,0.608695589,0.126520685,0.568627439,0.426458131,0.0,0.234449807,0.006578929,0.040783025,0.003459374,0.003418777,0.019108189,0.089947106,0.009200261,0.004491466,0.015037617
0.055147184,0.478260882,0.26682893,0.725490124,0.462806365,0.0,0.60765554,0.026315832,0.055464924,0.081541862,0.056410227,0.146496732,0.132275201,0.031847111,0.049085625,0.149122756
0.297794192,0.565217354,0.157339881,0.588235245,0.445477602,0.0,0.224880382,0.013157859,0.053833614,0.005189003,0.005128166,0.030254671,0.105820161,0.011323451,0.006737232,0.013784483
0.39705886,0.217391323,0.260340692,0.509803903,0.412087871,0.373983754,0.306220126,0.006578929,0.053833614,0.003459374,0.001709389,0.025477739,0.158730241,0.013446588,0.014436964,0.011278213
0.628676543,0.434782646,0.23033258,0.455882318,0.422654275,0.0,0.377990445,0.131578929,0.150081563,0.003706472,0.037606872,0.170382161,0.031746109,0.028308549,0.048444025,0.040100313
0.099264856,0.521739118,0.134631004,0.769607806,0.50718513,0.0,0.133971335,0.019736788,0.122349127,0.002965178,0.018803436,0.08121015,0.164021158,0.016277438,0.013795298,0.053884654
0.393382293,0.565217354,0.099756736,0.549019633,0.442941635,0.0,0.153110063,0.0,0.053833614,0.003212276,0.003418777,0.009554171,0.074074051,0.008492549,0.010587098,0.008771943
0.415441129,0.304347795,0.120032447,0.397058782,0.324598419,0.0,0.205741655,0.013157859,0.05057094,0.001482589,0.011965801,0.031847136,0.031746109,0.012031163,0.024703229,0.03132837
0.562500035,0.391304411,0.171938351,0.446078415,0.398562964,0.0,0.272727262,0.0,0.052202304,0.001235491,0.001709389,0.022292964,0.084656037,0.014154301,0.016682664,0.006265674
0.305147137,0.521739118,0.056772148,0.524509758,0.399408224,0.0,0.095693759,0.006578929,0.035889094,0.0,0.006837635,0.004777086,0.063492066,0.011323451,0.008982999,0.010025078
0.297794192,0.565217354,0.210056782,0.666666588,0.505071792,0.0,0.253588534,0.006578929,0.086460034,0.003459374,0.001709389,0.041401307,0.02645504,0.011323451,0.013153631,0.022556426
0.525735309,0.173913088,0.186536908,0.098039267,0.085376114,0.284552877,0.325358853,0.03947369,0.009787915,0.010130966,0.034188014,0.179936332,0.433862476,0.040339712,0.03785686,0.061403463
0.283088301,0.521739118,0.103811895,0.593137197,0.445054878,0.215447175,0.138755926,0.0,0.097879259,0.001976785,0.003418777,0.015923568,0.05291008,0.007077124,0.003849866,0.017543887
0.297794192,0.565217354,0.141119242,0.60784317,0.460693122,0.0,0.22009567,0.019736788,0.143556268,0.004694806,0.003418777,0.044585928,0.164021158,0.018400575,0.026628162,0.021303291
0.297794192,0.521739118,0.069748624,0.588235245,0.445477602,0.0,0.105263183,0.0,0.039151714,0.001235491,0.001709389,0.019108189,0.042328095,0.012738876,0.004491466,0.013784483
0.367647078,0.260869559,0.261151689,0.490196097,0.388841914,0.170731684,0.492822932,0.0,0.099510623,0.004694806,0.008547024,0.028662361,0.169312227,0.012738876,0.003529033,0.003759404
0.485294204,0.739130441,0.132197926,0.64215683,0.548605204,0.0,0.296650701,0.026315832,0.060358908,0.001235491,0.008547024,0.019108189,0.079365121,0.012031163,0.016041064,0.030075235
0.735294157,0.565217354,0.07866994,0.450980367,0.442096376,0.0,0.081339744,0.013157859,0.060358908,0.002470981,0.003418777,0.033439446,0.216931238,0.017692863,0.009624598,0.022556426
0.191176579,0.34782603,0.174371429,0.549019633,0.386305947,0.0,0.200956942,0.04605262,0.161500842,0.010130966,0.023931602,0.167197386,0.407407436,0.044585987,0.026948996,0.040100313
0.327205973,0.304347795,0.236009734,0.544117682,0.420540937,0.113821088,0.234449807,0.0,0.088091344,0.003459374,0.005128166,0.041401307,0.132275201,0.008492549,0.001924933,0.020050157
0.790441152,0.565217354,0.144363405,0.534313661,0.538038894,0.0,0.210526367,0.013157859,0.039151714,0.005683199,0.003418777,0.015923568,0.142857186,0.014154301,0.010587098,0.020050157
0.378676591,0.34782603,0.154906715,0.588235245,0.470414172,0.0,0.258373246,0.006578929,0.122349127,0.005189003,0.006837635,0.042993618,0.047619011,0.016277438,0.01636183,0.015037617
0.702205808,0.565217354,0.145174402,0.539215612,0.519864683,0.0,0.234449807,0.006578929,0.047308319,0.001729687,0.047863285,0.02707005,0.058201149,0.009200261,0.008662165,0.033834639
0.511029418,0.304347795,0.206001622,0.220588173,0.191039683,0.101625983,0.421052612,0.269736788,0.088091344,0.025698032,0.042735038,0.073248443,0.158730241,0.033970301,0.047481525,0.032581504
0.44485291,0.304347795,0.171938351,0.450980367,0.375739637,0.028455246,0.330143566,0.08552631,0.078303429,0.007165788,0.005128166,0.078025375,0.132275201,0.132342536,0.101058683,0.045112711
0.533088254,0.608695589,0.141930239,0.534313661,0.469568913,0.0,0.205741655,0.013157859,0.052202304,0.000988393,0.001709389,0.052547789,0.079365121,0.015569726,0.012191198,0.012531348
0.577205926,0.521739118,0.200324469,0.529411709,0.477176625,0.0,0.306220126,0.098684168,0.024469815,0.007412886,0.017094048,0.070063668,0.158730241,0.019816,0.017965997,0.04761898
0.3639707,0.304347795,0.187347993,0.377450976,0.298393865,0.073170737,0.330143566,0.032894761,0.106035864,0.006177395,0.018803436,0.074840754,0.084656037,0.072894536,0.086942552,0.122807067
0.452205855,0.608695589,0.178426589,0.558823536,0.467878205,0.0,0.234449807,0.0,0.035889094,0.005436101,0.003418777,0.011146482,0.084656037,0.009200261,0.003849866,0.015037617
0.279411734,0.565217354,0.130575845,0.64215683,0.480557852,0.0,0.200956942,0.0,0.110929848,0.002470981,0.010256412,0.050955325,0.190476198,0.01698515,0.011228698,0.032581504
0.430147019,0.391304411,0.097323657,0.5,0.412933225,0.0,0.229665094,0.006578929,0.081566049,0.002223883,0.029059848,0.020700654,0.074074051,0.011323451,0.006416399,0.007518809
0.790441152,0.521739118,0.241686975,0.539215612,0.543110734,0.0,0.382775157,0.026315832,0.109298538,0.003459374,0.090598323,0.157643214,0.031746109,0.029016261,0.048444025,0.035087774
0.437499965,0.34782603,0.269262008,0.539215612,0.447590845,0.073170737,0.459330189,0.0,0.102773244,0.002965178,0.015384578,0.025477739,0.174603143,0.010615739,0.0016041,0.015037617
0.448529477,0.391304411,0.226277421,0.328431342,0.274302554,0.044715491,0.339712869,0.019736788,0.03425773,0.004694806,0.018803436,0.1958599,0.158730241,0.039632,0.045235759,0.017543887
0.540441199,0.478260882,0.199513384,0.450980367,0.398140335,0.0,0.330143566,0.0,0.052202304,0.000741294,0.003418777,0.031847136,0.116402146,0.012031163,0.006095565,0.007518809
0.750000047,0.34782603,0.051905904,0.475490124,0.469568913,0.0,0.057416304,0.026315832,0.035889094,0.001482589,0.001709389,0.011146482,0.037037026,0.013446588,0.014436964,0.011278213
0.345588242,0.260869559,0.121654528,0.485294145,0.379543494,0.215447175,0.17224879,0.07894738,0.133768353,0.005930297,0.029059848,0.1624203,0.375661479,0.045293699,0.029515528,0.030075235
0.74632348,0.217391323,0.253852454,0.151960733,0.150042239,0.028455246,0.38755987,0.657894647,0.00163131,0.002470981,0.059829086,0.148089196,0.328042315,0.093418248,0.077959554,0.199248147
0.349264809,0.478260882,0.223844342,0.598039148,0.469146189,0.0,0.239234397,0.013157859,0.114192522,0.005436101,0.023931602,0.055732411,0.031746109,0.012738876,0.018286763,0.02631583
0.547794145,0.478260882,0.182481749,0.529411709,0.469146189,0.0,0.277511974,0.092105239,0.140293648,0.004447708,0.013675189,0.124203768,0.153439172,0.014154301,0.021815796,0.035087774
0.540441199,0.478260882,0.232765659,0.450980367,0.398140335,0.0,0.478468916,0.447368451,0.185970657,0.003212276,0.135042749,0.098726028,0.174603143,0.046001412,0.022136629,0.033834639
0.71323532,0.217391323,0.458231995,0.303921585,0.294590009,0.073170737,0.655502419,0.605263098,0.123980438,0.021003226,0.141880303,0.536624221,0.42328049,0.047416837,0.089188318,0.093984967
0.709558753,0.521739118,0.150040559,0.588235245,0.569315288,0.0,0.229665094,0.032894761,0.099510623,0.026686424,0.044444426,0.070063668,0.222222307,0.029016261,0.034969494,0.082706754
0.400735238,0.217391323,0.219789183,0.480392194,0.389264544,0.61382114,0.344497581,0.0,0.053833614,0.00420061,0.005128166,0.039808843,0.174603143,0.017692863,0.006737232,0.013784483
0.481617637,0.478260882,0.07866994,0.485294145,0.413778484,0.0,0.22009567,0.019736788,0.089722654,0.000988393,0.005128166,0.030254671,0.100529092,0.011323451,0.022136629,0.022556426
0.356617755,0.565217354,0.071370705,0.529411709,0.417159711,0.0,0.114832487,0.013157859,0.037520404,0.0,0.0,0.007961707,0.05291008,0.007784837,0.011870365,0.003759404
0.180147066,0.565217354,0.150851643,0.720588173,0.503381179,0.0,0.301435414,0.013157859,0.140293648,0.00395357,0.005128166,0.068471357,0.100529092,0.010615739,0.011870365,0.038847178
0.257352898,0.565217354,0.22060018,0.563725488,0.415469097,0.0,0.334928278,0.006578929,0.052202304,0.00420061,0.005128166,0.015923568,0.195767267,0.014862013,0.033686228,0.030075235
0.687499917,0.565217354,0.196269309,0.377450976,0.361369377,0.0,0.253588534,0.006578929,0.058727545,0.005436101,0.005128166,0.071655978,0.201058183,0.024062275,0.035931994,0.012531348
0.650735379,0.521739118,0.140308245,0.490196097,0.460270492,0.0,0.200956942,0.019736788,0.061990219,0.005930297,0.011965801,0.035031757,0.084656037,0.010615739,0.014436964,0.036340909
0.599264762,0.521739118,0.177615592,0.431372561,0.393491125,0.0,0.291865989,0.138157859,0.115823833,0.004447708,0.075213663,0.100318493,0.153439172,0.029723974,0.044273326,0.032581504
0.544117578,0.304347795,0.099756736,0.401960733,0.355452183,0.0,0.124401911,0.052631549,0.047308319,0.009142573,0.018803436,0.070063668,0.132275201,0.029016261,0.02149503,0.015037617
0.665441081,0.0,0.200324469,0.098039267,0.092561292,0.573170684,0.272727262,0.03947369,0.003262621,0.07758835,0.029059848,0.181528643,0.275132235,0.219391373,0.150144375,0.55263159
0.393382293,0.565217354,0.093268498,0.553921585,0.446745491,0.0,0.100478471,0.006578929,0.027732489,0.003459374,0.003418777,0.009554171,0.037037026,0.009907974,0.005774732,0.011278213
0.268382411,0.34782603,0.164639116,0.563725488,0.418427694,0.028455246,0.24401911,0.0,0.084828723,0.00420061,0.001709389,0.041401307,0.084656037,0.007784837,0.000962433,0.012531348
0.272058789,0.565217354,0.064071383,0.622549024,0.463651719,0.0,0.133971335,0.026315832,0.107667228,0.00691869,0.034188014,0.058917186,0.328042315,0.023354562,0.035611161,0.038847178
0.194852957,0.478260882,0.11922145,0.651960733,0.459847863,0.0,0.22009567,0.03947369,0.058727545,0.002223883,0.010256412,0.068471357,0.021163971,0.026185412,0.013153631,0.05012525
0.268382411,0.391304411,0.114355293,0.534313661,0.396872351,0.0,0.234449807,0.006578929,0.053833614,0.002223883,0.003418777,0.041401307,0.079365121,0.012738876,0.012512031,0.011278213
0.290441247,0.434782646,0.410381163,0.299019633,0.224852044,0.073170737,0.612440252,0.03947369,0.076672118,0.042500589,0.082051299,0.232484122,0.470899502,0.036093438,0.08084692,0.134085139
0.393382293,0.34782603,0.206812707,0.588235245,0.474640753,0.357723509,0.368421021,0.006578929,0.099510623,0.002965178,0.010256412,0.025477739,0.174603143,0.009200261,0.003208199,0.020050157
0.209558848,0.434782646,0.111111131,0.627450976,0.447168216,0.0,0.186602806,0.0,0.063621529,0.003212276,0.001709389,0.022292964,0.084656037,0.010615739,0.004491466,0.017543887
0.819852934,0.434782646,0.175993511,0.416666706,0.425612777,0.0,0.239234397,0.052631549,0.052202304,0.005683199,0.005128166,0.078025375,0.444444461,0.037508863,0.028232262,0.05012525
0.297794192,0.565217354,0.194647228,0.573529391,0.434488568,0.0,0.291865989,0.006578929,0.068515513,0.005930297,0.005128166,0.030254671,0.132275201,0.017692863,0.03721526,0.02631583
0.812499988,0.478260882,0.317112753,0.426470609,0.434065939,0.0,0.507177068,0.072368451,0.039151714,0.008648377,0.005128166,0.060509496,0.068783135,0.020523712,0.026307329,0.017543887
0.297794192,0.521739118,0.144363405,0.632352927,0.479289868,0.0,0.253588534,0.013157859,0.078303429,0.003459374,0.003418777,0.062101807,0.068783135,0.01698515,0.008662165,0.015037617
0.246323575,0.521739118,0.030008112,0.549019633,0.401521561,0.0,0.071770319,0.013157859,0.030995109,0.000988393,0.005128166,0.015923568,0.021163971,0.009907974,0.008662165,0.011278213
0.290441247,0.565217354,0.121654528,0.558823536,0.421386292,0.0,0.210526367,0.006578929,0.057096235,0.004447708,0.001709389,0.022292964,0.105820161,0.009907974,0.010587098,0.006265674
0.25367652,0.478260882,0.193025146,0.735294027,0.540574767,0.0,0.38755987,0.052631549,0.145187579,0.014825772,0.107692289,0.149681507,0.111111077,0.038216575,0.070580655,0.061403463
0.665441081,0.478260882,0.283049481,0.39215683,0.371090427,0.0,0.430622037,0.118421071,0.145187579,0.007165788,0.02735046,0.160827989,0.248677347,0.020523712,0.033686228,0.053884654
0.375000024,0.260869559,0.267639927,0.480392194,0.38292472,0.0,0.406698597,0.0,0.102773244,0.000988393,0.013675189,0.031847136,0.164021158,0.008492549,0.000962433,0.007518809
0.3639707,0.521739118,0.190592068,0.514705855,0.407438661,0.0,0.373205733,0.013157859,0.092985328,0.001976785,0.015384578,0.036624221,0.063492066,0.014154301,0.017645164,0.012531348
0.577205926,0.260869559,0.07866994,0.480392194,0.433220585,0.0,0.062200895,0.07894738,0.053833614,0.003212276,0.010256412,0.023885275,0.264550249,0.026893124,0.021815796,0.0288221
0.430147019,0.695652205,0.055150067,0.544117682,0.449281458,0.0,0.100478471,0.006578929,0.042414335,0.000988393,0.001709389,0.009554171,0.05291008,0.014862013,0.014116131,0.020050157
0.481617637,0.521739118,0.136253086,0.583333294,0.49746408,0.0,0.19617223,0.006578929,0.061990219,0.001235491,0.005128166,0.022292964,0.089947106,0.015569726,0.006095565,0.013784483
0.371323645,0.608695589,0.240875891,0.612745121,0.487320305,0.0,0.397129173,0.026315832,0.252854806,0.009883867,0.017094048,0.084394925,0.153439172,0.030431686,0.051010558,0.072681676
0.613970653,0.478260882,0.093268498,0.46078427,0.423922164,0.0,0.148325351,0.013157859,0.068515513,0.002470981,0.010256412,0.046178239,0.185185281,0.014862013,0.016682664,0.025062696
0.540441199,0.434782646,0.161394953,0.470588173,0.415469097,0.0,0.287081398,0.006578929,0.088091344,0.005683199,0.020512825,0.02707005,0.153439172,0.021231425,0.008341332,0.025062696
0.547794145,0.434782646,0.311435512,0.534313661,0.473795399,0.0,0.444976052,0.223684168,0.057096235,0.065233501,0.015384578,0.431528643,0.417989421,0.091295111,0.120307946,0.185463665
0.672794027,0.478260882,0.143552321,0.539215612,0.511834246,0.0,0.215310958,0.006578929,0.05057094,0.000988393,0.003418777,0.033439446,0.074074051,0.016277438,0.010266265,0.033834639
0.503676473,0.521739118,0.22060018,0.5,0.431952601,0.0,0.373205733,0.0,0.055464924,0.001729687,0.001709389,0.012738793,0.185185281,0.009907974,0.002566533,0.007518809
0.224264738,0.565217354,0.145985399,0.583333294,0.420118308,0.0,0.263157837,0.013157859,0.071778134,0.001235491,0.005128166,0.078025375,0.116402146,0.012031163,0.011549531,0.040100313
0.231617684,0.565217354,0.117599369,0.647058782,0.468300929,0.0,0.177033503,0.013157859,0.104404554,0.004447708,0.006837635,0.030254671,0.079365121,0.012738876,0.005774732,0.013784483
0.091911911,0.478260882,0.279805406,0.598039148,0.391377787,0.0,0.186602806,0.019736788,0.058727545,0.003459374,0.005128166,0.116242061,0.063492066,0.029723974,0.019249263,0.02631583
0.724264644,0.565217354,0.232765659,0.651960733,0.635672026,0.0,0.38755987,0.381578929,0.06688415,0.001482589,0.068376028,0.269108189,0.275132235,0.019108288,0.040102626,0.042606441
0.92279398,0.565217354,0.141119242,0.534313661,0.57185116,0.0,0.191387518,0.151315832,0.092985328,0.015319968,0.029059848,0.074840754,0.253968264,0.025477699,0.020211696,0.063909732
0.775735262,1.0,0.106244974,1.0,1.0,0.0,0.153110063,0.059210478,0.01794452,0.01087226,0.010256412,0.02707005,0.111111077,0.147204549,0.124157812,0.254385936
0.672794027,0.478260882,0.150040559,0.416666706,0.395604367,0.01626014,0.17224879,0.065789522,0.084828723,0.006177395,0.006837635,0.122611457,0.328042315,0.050955399,0.020211696,0.03132837
0.3639707,0.434782646,0.325223072,0.485294145,0.384192704,0.0,0.598086115,0.032894761,0.156606857,0.006671591,0.010256412,0.144904421,0.587301648,0.031847111,0.046839859,0.018797022
0.702205808,0.565217354,0.197080306,0.519607806,0.500845307,0.0,0.277511974,0.098684168,0.125611748,0.007165788,0.02735046,0.085987236,0.253968264,0.024769987,0.06031439,0.061403463
0.198529524,0.434782646,0.098945652,0.475490124,0.336010082,0.056910596,0.17224879,0.0,0.035889094,0.00271808,0.003418777,0.028662361,0.058201149,0.006369412,0.000962433,0.00250627
0.709558753,0.652173825,0.145174402,0.553921585,0.535925556,0.0,0.253588534,0.006578929,0.044045699,0.001976785,0.001709389,0.031847136,0.095238175,0.012738876,0.010907932,0.015037617
0.367647078,0.260869559,0.205190625,0.519607806,0.412087871,0.642276386,0.368421021,0.006578929,0.084828723,0.00395357,0.006837635,0.038216532,0.169312227,0.007784837,0.006095565,0.013784483
0.525735309,0.478260882,0.18004867,0.343137197,0.300084478,0.0,0.22009567,0.019736788,0.039151714,0.007659984,0.006837635,0.090764321,0.111111077,0.108987974,0.112929048,0.160400969
