daysUntilLastIssue,source.city_initiated,source.android,source.remote_api_created,source.new_map_widget,source.iphone,tag_type.tree,tag_type.street_light,tag_type.graffiti,tag_type.pothole,tag_type.signs,tag_type.overgrowth,tag_type.traffic,tag_type.trash,tag_type.blighted_property,tag_type.sidewalk,latitude,longitude,city.Oakland,city.Chicago,city.NH,city.Richmond,distanceFromCenter,target_num_views,target_num_votes,target_num_comments
0.178571429,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.942781231,0.701552345,0,1,0,0,0.526764943,0.066098081,0,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970601172,0.701295988,0,1,0,0,0.009765735,0.001066098,0,0
0.192307692,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.985508121,0.698111855,0,1,0,0,0.587265906,0,0,0
0.206043956,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.021335913,0.906744403,0,0,0,1,0.135637264,0.001066098,0.047619048,0
0.343406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847890332,0.998763968,0,0,1,0,0.047171258,0,0,0
0.662087912,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024821221,0.907845651,0,0,0,1,0.089289525,0.012793177,0.047619048,0
0.483516484,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.020684789,0.906929677,0,0,0,1,0.103874115,0.021321962,0.19047619,0.1
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.946858649,0.700067258,0,1,0,0,0.489322511,0,0,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982393786,0.701155843,0,1,0,0,0.238949679,0.001066098,0,0
0.120879121,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975045176,0.69939862,0,1,0,0,0.317407738,0,0,0
0.568681319,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.07347908,0.000509135,1,0,0,0,0.099871859,0.058635394,0.095238095,0
0.016483516,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.985445597,0.700215453,0,1,0,0,0.34521592,0,0,0
0.052197802,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979565086,0.699030539,0,1,0,0,0.404793019,0,0,0
0.098901099,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.976950721,0.699370118,0,1,0,0,0.334714323,0,0,0
0.612637363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024057116,0.907573353,0,0,0,1,0.062870021,0.009594883,0.047619048,0
0.013736264,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.082375643,0.000622497,1,0,0,0,0.065765025,0.006396588,0.047619048,0
0.35989011,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.843691597,0.998542161,0,0,1,0,0.040306294,0.175906183,0.095238095,0.1
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.941117883,0.701490324,0,1,0,0,0.558646891,0,0,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.958341496,0.700629615,0,1,0,0,0.249097186,0,0,0
0.403846154,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.847870588,0.997666867,0,0,1,0,0.175041608,0.076759062,0.095238095,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975224191,0.700956308,0,1,0,0,0.114482977,0.001066098,0,0
0.098901099,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.957416366,0.700249701,0,1,0,0,0.295346887,0,0,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.927919475,0.700388044,0,1,0,0,0.829201706,0,0,0
0.120879121,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.0245946,0.905902163,0,0,0,1,0.286582292,0.015991471,0.238095238,0.1
0.008241758,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.979543586,0.700497259,0,1,0,0,0.224581926,0.001066098,0,0
0.228021978,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.943213192,0.702317737,0,1,0,0,0.539288429,0,0,0
0.392857143,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.01179744,0.906801326,0,0,0,1,0.210635159,0.040511727,0.047619048,0
0.299450549,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.019709421,0.905555464,0,0,0,1,0.334545928,0.002132196,0.047619048,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952582083,0.699522804,0,1,0,0,0.440033633,0,0,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950906011,0.700426802,0,1,0,0,0.39468242,0.002132196,0,0
0.074175824,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977852158,0.698800034,0,1,0,0,0.424381006,0,0,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952780184,0.699457627,0,1,0,0,0.443834046,0.002132196,0,0
0.104395604,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.843770354,0.99877212,0,0,1,0,0.024290349,1,1,1
0.766483516,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.076722411,0.001442324,1,0,0,0,0.140588758,0,0,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.966508617,0.701429436,0,1,0,0,0.064633551,0.002132196,0,0
0.145604396,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.022286272,0.90655213,0,0,0,1,0.170228521,0.003198294,0.095238095,0
0.423076923,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.018507651,0.906555346,0,0,0,1,0.171370375,0.008528785,0.047619048,0
0.085164835,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978374504,0.700972187,0,1,0,0,0.169085513,0,0,0
0.18956044,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.015520557,0.907913599,0,0,0,1,0.109402303,0.017057569,0.095238095,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986429302,0.69879969,0,1,0,0,0.508332651,0.053304904,0,0
0.722527473,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.018662973,0.904434108,0,0,0,1,0.523343994,0.015991471,0.047619048,0
0.054945055,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.958390199,0.700395812,0,1,0,0,0.266696732,0,0,0
0.134615385,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012108084,0.908455788,0,0,0,1,0.217013394,0.015991471,0.047619048,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.967413564,0.700212601,0,1,0,0,0.180949261,0.001066098,0,0
0.043956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.948946938,0.700086597,0,1,0,0,0.451132685,0,0,0
0.197802198,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98147063,0.700373338,0,1,0,0,0.266514496,0,0,0
0.090659341,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.9698114,0.70129002,0,1,0,0,0.005146417,0.001066098,0,0
0.098901099,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.997505856,0.700459654,0,1,0,0,0.549422095,0,0,0
0.895604396,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.005081306,0.90679807,0,0,0,1,0.324812488,0.020255864,0.047619048,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.960063857,0.699341353,0,1,0,0,0.365770446,0.001066098,0,0
0.195054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020776491,0.907657747,0,0,0,1,0.009496996,0.02238806,0.047619048,0
0.123626374,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95259371,0.699595506,0,1,0,0,0.432549299,0,0,0
0.016483516,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.969080642,0.700208475,0,1,0,0,0.175520264,0.00533049,0,0
0.343406593,0,0,0,0,0,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.010470842,0.9060842,0,0,0,1,0.314074447,0.05010661,0.047619048,0
0.186813187,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982082045,0.69958879,0,1,0,0,0.358724399,0.002132196,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.992169629,0.699157151,0,1,0,0,0.547978053,0,0,0
0.450549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024010169,0.90759427,0,0,0,1,0.062018821,0.010660981,0.047619048,0
0.129120879,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.846557592,0.998319484,0,0,1,0,0.068645034,0.009594883,0.047619048,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.929691855,0.703117841,0,1,0,0,0.828936426,0.001066098,0,0
0.057692308,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.926292764,0.703241196,0,1,0,0,0.897877882,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.920354555,0.702976504,0,1,0,0,0.996316079,0,0,0
0.057692308,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.977428094,0.698776407,0,1,0,0,0.425003835,0,0,0
0.10989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.930709564,0.700255587,0,1,0,0,0.780100829,0,0,0
0.192307692,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.94654625,0.701787969,0,1,0,0,0.457656247,0.003198294,0,0
0.318681319,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.847778228,0.99841909,0,0,1,0,0.067758079,0.037313433,0.047619048,0
0.052197802,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.998594644,0.700346171,0,1,0,0,0.574569411,0,0,0
0,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.961382557,0.699603536,0,1,0,0,0.317147072,0,0,0
0.186813187,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983047103,0.700205177,0,1,0,0,0.306830017,0.001066098,0,0
0.824175824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020264455,0.905671515,0,0,0,1,0.314720344,0.010660981,0.047619048,0
0.087912088,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.846561541,0.99803869,0,0,1,0,0.11145418,0.003198294,0.047619048,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982047603,0.698563379,0,1,0,0,0.492300559,0,0,0
0.629120879,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.025853848,0.907278399,0,0,0,1,0.109416144,0.018123667,0.142857143,0
0.065934066,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.941867728,0.702714866,0,1,0,0,0.584392816,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.960395562,0.701018936,0,1,0,0,0.189536234,0,0,0
0.164835165,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.976193636,0.699695597,0,1,0,0,0.281976815,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.937614366,0.701096452,0,1,0,0,0.627701379,0,0,0
0.195054945,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.082618279,0.000829355,1,0,0,0,0.079154705,0.021321962,0.095238095,0.05
0.631868132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006473718,0.906663407,0,0,0,1,0.310417054,0.017057569,0.095238095,0
0.532967033,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.011508515,0.906009476,0,0,0,1,0.312255554,0.030916844,0.047619048,0
0.445054945,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017406577,0.907094157,0,0,0,1,0.097472812,0.008528785,0.047619048,0
0.35989011,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.006776903,0.906258086,0,0,0,1,0.343875683,0.069296375,0.047619048,0
0.692307692,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.027110682,0.905713308,0,0,0,1,0.33239832,0.014925373,0.047619048,0
0.881868132,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.012320445,0.906304854,0,0,0,1,0.262762526,0.008528785,0.047619048,0
0.142857143,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982571265,0.700787136,0,1,0,0,0.25588718,0.001066098,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.936310145,0.702941973,0,1,0,0,0.698317553,0.001066098,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978991185,0.699629348,0,1,0,0,0.317551911,0.002132196,0,0
0.285714286,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.026677624,0.90704407,0,0,0,1,0.143765189,0.018123667,0.047619048,0
0.744505495,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.008957551,0.907462096,0,0,0,1,0.223128657,0.007462687,0.095238095,0
0.291208791,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.077411048,0.000223506,1,0,0,0,0.064707368,0.02238806,0.095238095,0
0.153846154,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.940196482,0.702147412,0,1,0,0,0.589673026,0,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.986700238,0.700555396,0,1,0,0,0.343997942,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951859222,0.702078675,0,1,0,0,0.367174119,0.001066098,0,0
0.401098901,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024860271,0.907761298,0,0,0,1,0.084093512,0.011727079,0.047619048,0
0.013736264,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.987085252,0.69694717,0,1,0,0,0.763322495,0.002132196,0,0
0.074175824,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.080498618,0.000536383,1,0,0,0,0.031121866,0.004264392,0.047619048,0
0.10989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.975277939,0.698827019,0,1,0,0,0.405061758,0,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970629253,0.701537396,0,1,0,0,0.027856625,0,0,0
0.07967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.928350778,0.700508486,0,1,0,0,0.817674747,0.002132196,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.932975333,0.702671961,0,1,0,0,0.746454197,0.003198294,0,0
0.197802198,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.983991539,0.700538242,0,1,0,0,0.296425305,0,0,0
0.266483516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011861499,0.908344874,0,0,0,1,0.208925838,0.02238806,0.047619048,0
0.151098901,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978962446,0.69996393,0,1,0,0,0.274525929,0,0,0
0.010989011,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.934208693,0.702946181,0,1,0,0,0.736937594,0,0,0
0.038461538,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.966855239,0.700214058,0,1,0,0,0.183976905,0.003198294,0,0
0.087912088,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.943569467,0.699777988,0,1,0,0,0.566649097,0,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.953128123,0.700544371,0,1,0,0,0.347614967,0,0,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.985872293,0.698705263,0,1,0,0,0.51346292,0,0,0
0.991758242,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.006713502,0.907128181,0,0,0,1,0.276292919,0.028784648,0.047619048,0
0.321428571,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.028079908,0.907502249,0,0,0,1,0.141790589,0.017057569,0.047619048,0
0.021978022,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.079062111,0.000618896,1,0,0,0,0.001502864,0.045842217,0.238095238,0
0.796703297,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.017245551,0.907559092,0,0,0,1,0.060876967,0.019189765,0.047619048,0
0.173076923,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.990956232,0.700842259,0,1,0,0,0.411580707,0,0,0
0.282967033,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.844725759,0.998599226,0,0,1,0,0.021581041,0.007462687,0.047619048,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.922257906,0.701164906,0,1,0,0,0.926158953,0,0,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.941346917,0.702564567,0,1,0,0,0.58574228,0.002132196,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978959594,0.699391601,0,1,0,0,0.349204335,0,0,0
0.057692308,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.969682185,0.70035582,0,1,0,0,0.151567858,0.002132196,0,0
0.03021978,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.951247149,0.699858478,0,1,0,0,0.429529729,0,0,0
0.013736264,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.950382348,0.698474292,0,1,0,0,0.587646524,0,0,0
0.148351648,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.996073078,0.697577596,0,1,0,0,0.776085886,0.001066098,0,0
0.395604396,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.019413256,0.90746782,0,0,0,1,0.024897031,0.004264392,0.047619048,0
0.673076923,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.023654991,0.908005923,0,0,0,1,0.08884893,0.007462687,0.047619048,0
0.195054945,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.9628704,0.700260139,0,1,0,0,0.21579311,0,0,0
0.184065934,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98441648,0.700764034,0,1,0,0,0.291081659,0,0,0
0.129120879,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.97277853,0.700891232,0,1,0,0,0.085397994,0,0,0
0.032967033,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952583399,0.700496551,0,1,0,0,0.360239951,0,0,0
0.041208791,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.970446947,0.698567566,0,1,0,0,0.432891855,0,0,0
0.06043956,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.94700344,0.700190127,0,1,0,0,0.479132329,0.003198294,0,0
0.03021978,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.974491458,0.69890318,0,1,0,0,0.389801283,0,0,0
0.112637363,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.959920821,0.699440069,0,1,0,0,0.354135069,0,0,0
0.706043956,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.016608249,0.905432696,0,0,0,1,0.363025383,0.036247335,0.047619048,0
0.164835165,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.07724037,0.000263256,1,0,0,0,0.060093817,0.00533049,0,0
0.692307692,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.019579328,0.905069591,0,0,0,1,0.415978575,0.010660981,0.047619048,0
0.458791209,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.02514393,0.905994668,0,0,0,1,0.274884632,0.006396588,0.047619048,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.974719395,0.701257594,0,1,0,0,0.088606719,0.001066098,0,0
0.164835165,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.98947497,0.700372023,0,1,0,0,0.404866836,0,0,0
0.126373626,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.992955891,0.699855343,0,1,0,0,0.500645321,0.001066098,0,0
0.532967033,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.015366991,0.906129088,0,0,0,1,0.258582648,0.052238806,0.095238095,0
0.162087912,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.942676367,0.702864639,0,1,0,0,0.579011108,0.001066098,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.981270555,0.6976523,0,1,0,0,0.616737273,0,0,0
0.722527473,0.5,0.5,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0.024617416,0.907775195,0,0,0,1,0.080557225,0.004264392,0.047619048,0
0.131868132,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.982309105,0.69898456,0,1,0,0,0.437786833,0,0,0
0.184065934,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.979673899,0.700482998,0,1,0,0,0.227953279,0.031982942,0.095238095,0
0.008241758,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.980395005,0.700573339,0,1,0,0,0.231870184,0,0,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.949971667,0.698278276,0,1,0,0,0.616544657,0.004264392,0,0
0.153846154,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.952303688,0.700296146,0,1,0,0,0.377872945,0,0,0
0.736263736,0,0,0,0,0,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.022892641,0.906754497,0,0,0,1,0.140273883,0.047974414,0.095238095,0
0.068681319,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.960167405,0.6992606,0,1,0,0,0.375642293,0,0,0
0.027472527,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.990268472,0.700349731,0,1,0,0,0.420522923,0,0,0
0.131868132,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.948849971,0.699815411,0,1,0,0,0.472917875,0.001066098,0,0
0.035714286,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.967303874,0.700238029,0,1,0,0,0.177705935,0,0,0
0.087912088,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.944527505,0.700466592,0,1,0,0,0.510761686,0,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.961809254,0.699973802,0,1,0,0,0.264103916,0,0,0
0.917582418,0,0,0,0,0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.075755159,0.000115789,1,0,0,0,0.096315964,0.067164179,0.19047619,0
0.258241758,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.847487548,0.998471522,0,0,1,0,0.05783433,0.034115139,0.047619048,0
0.186813187,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.939529783,0.703083351,0,1,0,0,0.649100184,0,0,0
0.604395604,0,0,0,0,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.023069462,0.907567204,0,0,0,1,0.043647658,0.018123667,0.047619048,0
0.049450549,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.961804866,0.699157515,0,1,0,0,0.375251294,0.002132196,0,0
0.18956044,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.924799875,0.701376376,0,1,0,0,0.876191882,0.002132196,0,0
0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025464666,0.907895677,0,0,0,1,0.104320476,0.003198294,0.047619048,0
0.021978022,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.978855607,0.698644556,0,1,0,0,0.454290661,0.001066098,0,0
0.057692308,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.95446547,0.699805783,0,1,0,0,0.383363072,0,0,0
0.054945055,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.984694217,0.700536381,0,1,0,0,0.30900646,0.002132196,0.047619048,0
0.096153846,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.991580152,0.699729824,0,1,0,0,0.486979981,0,0,0
0.115384615,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.998063084,0.700623506,0,1,0,0,0.554130224,0,0,0
0.054945055,0.5,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.972882956,0.70154391,0,1,0,0,0.059700511,0.001066098,0,0
