Column1,Column2,Column3,Column4,Column5
3150,0.0,0.0254,31.7,0.000439472
10000,4.8,0.0254,71.3,0.000848633
2000,4.8,0.0254,55.5,0.000873218
6300,4.8,0.0254,55.5,0.000873218
800,4.8,0.0254,39.6,0.000907475
4000,4.8,0.0254,39.6,0.000907475
8000,4.8,0.0254,39.6,0.000907475
630,4.8,0.0254,31.7,0.000930789
3150,4.8,0.0254,31.7,0.000930789
5000,4.8,0.0254,31.7,0.000930789
6300,4.8,0.0254,31.7,0.000930789
8000,4.8,0.0254,31.7,0.000930789
630,9.5,0.0254,71.3,0.00420654
800,9.5,0.0254,71.3,0.00420654
1600,9.5,0.0254,71.3,0.00420654
500,9.5,0.0254,55.5,0.0043284
1250,9.5,0.0254,55.5,0.0043284
315,9.5,0.0254,39.6,0.00449821
6300,9.5,0.0254,39.6,0.00449821
315,9.5,0.0254,31.7,0.00461377
3150,9.5,0.0254,31.7,0.00461377
4000,9.5,0.0254,31.7,0.00461377
500,12.7,0.0254,71.3,0.0121808
2000,12.7,0.0254,71.3,0.0121808
4000,12.7,0.0254,71.3,0.0121808
400,12.7,0.0254,39.6,0.0130253
500,12.7,0.0254,39.6,0.0130253
2000,12.7,0.0254,39.6,0.0130253
2500,12.7,0.0254,39.6,0.0130253
200,17.4,0.0254,71.3,0.016104
315,17.4,0.0254,71.3,0.016104
1000,17.4,0.0254,71.3,0.016104
2500,17.4,0.0254,71.3,0.016104
200,17.4,0.0254,55.5,0.0165706
315,17.4,0.0254,55.5,0.0165706
500,17.4,0.0254,55.5,0.0165706
5000,17.4,0.0254,55.5,0.0165706
2500,17.4,0.0254,39.6,0.0172206
5000,17.4,0.0254,39.6,0.0172206
500,17.4,0.0254,31.7,0.0176631
630,17.4,0.0254,31.7,0.0176631
315,22.2,0.0254,71.3,0.0214178
2000,22.2,0.0254,71.3,0.0214178
2500,22.2,0.0254,71.3,0.0214178
250,22.2,0.0254,39.6,0.0229028
630,22.2,0.0254,39.6,0.0229028
3150,22.2,0.0254,39.6,0.0229028
5000,22.2,0.0254,39.6,0.0229028
12500,0.0,0.1016,71.3,0.00121072
800,0.0,0.1016,55.5,0.00131983
1000,0.0,0.1016,55.5,0.00131983
1600,0.0,0.1016,55.5,0.00131983
8000,0.0,0.1016,55.5,0.00131983
630,0.0,0.1016,39.6,0.00146332
800,0.0,0.1016,39.6,0.00146332
1000,0.0,0.1016,39.6,0.00146332
8000,0.0,0.1016,39.6,0.00146332
1000,0.0,0.1016,31.7,0.00150092
5000,0.0,0.1016,31.7,0.00150092
1250,3.3,0.1016,71.3,0.00202822
2500,3.3,0.1016,71.3,0.00202822
5000,3.3,0.1016,71.3,0.00202822
10000,3.3,0.1016,71.3,0.00202822
630,3.3,0.1016,55.5,0.002211
2000,3.3,0.1016,55.5,0.002211
3150,3.3,0.1016,55.5,0.002211
10000,3.3,0.1016,55.5,0.002211
1250,3.3,0.1016,39.6,0.00245138
1600,3.3,0.1016,39.6,0.00245138
10000,3.3,0.1016,39.6,0.00245138
1000,3.3,0.1016,31.7,0.00251435
1250,3.3,0.1016,31.7,0.00251435
2500,3.3,0.1016,31.7,0.00251435
4000,3.3,0.1016,31.7,0.00251435
8000,3.3,0.1016,31.7,0.00251435
2000,6.7,0.1016,71.3,0.00478288
630,6.7,0.1016,55.5,0.0052139
1000,6.7,0.1016,55.5,0.0052139
2500,6.7,0.1016,55.5,0.0052139
630,6.7,0.1016,39.6,0.00578076
800,6.7,0.1016,31.7,0.00592927
1000,6.7,0.1016,31.7,0.00592927
1250,6.7,0.1016,31.7,0.00592927
1600,6.7,0.1016,31.7,0.00592927
250,8.9,0.1016,71.3,0.0103088
500,8.9,0.1016,71.3,0.0103088
5000,8.9,0.1016,71.3,0.0103088
500,8.9,0.1016,39.6,0.0124596
315,12.3,0.1016,71.3,0.0337792
630,12.3,0.1016,71.3,0.0337792
1600,12.3,0.1016,71.3,0.0337792
6300,12.3,0.1016,71.3,0.0337792
250,12.3,0.1016,55.5,0.0368233
315,12.3,0.1016,55.5,0.0368233
500,12.3,0.1016,55.5,0.0368233
2000,12.3,0.1016,55.5,0.0368233
5000,12.3,0.1016,55.5,0.0368233
200,12.3,0.1016,39.6,0.0408268
315,12.3,0.1016,39.6,0.0408268
400,12.3,0.1016,39.6,0.0408268
630,12.3,0.1016,39.6,0.0408268
800,12.3,0.1016,39.6,0.0408268
1000,12.3,0.1016,39.6,0.0408268
4000,12.3,0.1016,39.6,0.0408268
315,12.3,0.1016,31.7,0.0418756
4000,12.3,0.1016,31.7,0.0418756
6300,12.3,0.1016,31.7,0.0418756
200,15.6,0.1016,71.3,0.0437259
2500,15.6,0.1016,71.3,0.0437259
400,15.6,0.1016,39.6,0.0528487
800,15.6,0.1016,39.6,0.0528487
1250,15.6,0.1016,39.6,0.0528487
1600,15.6,0.1016,39.6,0.0528487
3150,15.6,0.1016,39.6,0.0528487
