Column1,Column2,Column3,Column4,Column5
500,15.4,0.0508,39.6,0.0282593
5000,15.4,0.0508,39.6,0.0282593
200,15.4,0.0508,31.7,0.0289853
400,15.4,0.0508,31.7,0.0289853
6300,15.4,0.0508,31.7,0.0289853
250,19.7,0.0508,71.3,0.0341183
500,19.7,0.0508,71.3,0.0341183
1600,19.7,0.0508,71.3,0.0341183
200,19.7,0.0508,39.6,0.036484
1000,19.7,0.0508,39.6,0.036484
2000,19.7,0.0508,39.6,0.036484
10000,0.0,0.0254,71.3,0.000400682
20000,0.0,0.0254,71.3,0.000400682
3150,0.0,0.0254,55.5,0.00041229
6300,0.0,0.0254,55.5,0.00041229
16000,0.0,0.0254,55.5,0.00041229
2000,0.0,0.0254,39.6,0.000428464
3150,0.0,0.0254,39.6,0.000428464
10000,0.0,0.0254,39.6,0.000428464
16000,0.0,0.0254,39.6,0.000428464
1600,0.0,0.0254,31.7,0.000439472
2000,0.0,0.0254,31.7,0.000439472
5000,0.0,0.0254,31.7,0.000439472
6300,0.0,0.0254,31.7,0.000439472
4000,4.8,0.0254,71.3,0.000848633
8000,4.8,0.0254,71.3,0.000848633
12500,4.8,0.0254,71.3,0.000848633
2000,4.8,0.0254,39.6,0.000907475
1000,4.8,0.0254,31.7,0.000930789
2500,9.5,0.0254,71.3,0.00420654
3150,9.5,0.0254,71.3,0.00420654
2500,9.5,0.0254,55.5,0.0043284
5000,9.5,0.0254,55.5,0.0043284
630,9.5,0.0254,39.6,0.00449821
800,9.5,0.0254,39.6,0.00449821
1250,9.5,0.0254,39.6,0.00449821
3150,9.5,0.0254,39.6,0.00449821
5000,9.5,0.0254,39.6,0.00449821
200,9.5,0.0254,31.7,0.00461377
250,9.5,0.0254,31.7,0.00461377
630,9.5,0.0254,31.7,0.00461377
800,9.5,0.0254,31.7,0.00461377
2500,9.5,0.0254,31.7,0.00461377
250,12.7,0.0254,71.3,0.0121808
400,12.7,0.0254,71.3,0.0121808
1250,12.7,0.0254,71.3,0.0121808
1600,12.7,0.0254,71.3,0.0121808
2500,12.7,0.0254,71.3,0.0121808
3150,12.7,0.0254,71.3,0.0121808
8000,12.7,0.0254,71.3,0.0121808
800,12.7,0.0254,39.6,0.0130253
10000,12.7,0.0254,39.6,0.0130253
250,17.4,0.0254,71.3,0.016104
400,17.4,0.0254,71.3,0.016104
1600,17.4,0.0254,71.3,0.016104
4000,17.4,0.0254,55.5,0.0165706
400,17.4,0.0254,39.6,0.0172206
630,17.4,0.0254,39.6,0.0172206
1000,17.4,0.0254,39.6,0.0172206
1600,17.4,0.0254,39.6,0.0172206
200,17.4,0.0254,31.7,0.0176631
2000,17.4,0.0254,31.7,0.0176631
630,22.2,0.0254,71.3,0.0214178
800,22.2,0.0254,71.3,0.0214178
6300,22.2,0.0254,71.3,0.0214178
630,0.0,0.1016,71.3,0.00121072
1000,0.0,0.1016,71.3,0.00121072
5000,0.0,0.1016,71.3,0.00121072
2000,0.0,0.1016,55.5,0.00131983
3150,0.0,0.1016,55.5,0.00131983
10000,0.0,0.1016,55.5,0.00131983
12500,0.0,0.1016,55.5,0.00131983
630,0.0,0.1016,31.7,0.00150092
1600,0.0,0.1016,31.7,0.00150092
1600,3.3,0.1016,71.3,0.00202822
800,3.3,0.1016,55.5,0.002211
5000,3.3,0.1016,55.5,0.002211
800,3.3,0.1016,39.6,0.00245138
2000,3.3,0.1016,39.6,0.00245138
4000,3.3,0.1016,39.6,0.00245138
630,3.3,0.1016,31.7,0.00251435
800,3.3,0.1016,31.7,0.00251435
6300,3.3,0.1016,31.7,0.00251435
1600,6.7,0.1016,71.3,0.00478288
2500,6.7,0.1016,71.3,0.00478288
3150,6.7,0.1016,71.3,0.00478288
400,6.7,0.1016,39.6,0.00578076
1000,6.7,0.1016,39.6,0.00578076
1250,6.7,0.1016,39.6,0.00578076
1600,6.7,0.1016,39.6,0.00578076
200,8.9,0.1016,71.3,0.0103088
630,8.9,0.1016,71.3,0.0103088
3150,8.9,0.1016,71.3,0.0103088
4000,8.9,0.1016,71.3,0.0103088
6300,8.9,0.1016,71.3,0.0103088
200,8.9,0.1016,39.6,0.0124596
1000,8.9,0.1016,39.6,0.0124596
2500,8.9,0.1016,39.6,0.0124596
5000,8.9,0.1016,39.6,0.0124596
1250,12.3,0.1016,71.3,0.0337792
400,12.3,0.1016,55.5,0.0368233
800,12.3,0.1016,55.5,0.0368233
1000,12.3,0.1016,55.5,0.0368233
1600,12.3,0.1016,55.5,0.0368233
3150,12.3,0.1016,55.5,0.0368233
500,12.3,0.1016,39.6,0.0408268
400,12.3,0.1016,31.7,0.0418756
630,12.3,0.1016,31.7,0.0418756
1250,12.3,0.1016,31.7,0.0418756
2500,12.3,0.1016,31.7,0.0418756
5000,12.3,0.1016,31.7,0.0418756
3150,15.6,0.1016,71.3,0.0437259
630,15.6,0.1016,39.6,0.0528487
6300,15.6,0.1016,39.6,0.0528487
