Column1,Column2,Column3,Column4,Column5
800,15.4,0.0508,39.6,0.0282593
1000,15.4,0.0508,39.6,0.0282593
1250,15.4,0.0508,39.6,0.0282593
6300,15.4,0.0508,39.6,0.0282593
250,15.4,0.0508,31.7,0.0289853
1000,15.4,0.0508,31.7,0.0289853
2000,15.4,0.0508,31.7,0.0289853
4000,15.4,0.0508,31.7,0.0289853
250,19.7,0.0508,39.6,0.036484
500,19.7,0.0508,39.6,0.036484
800,19.7,0.0508,39.6,0.036484
1250,19.7,0.0508,39.6,0.036484
4000,0.0,0.0254,71.3,0.000400682
8000,0.0,0.0254,71.3,0.000400682
2000,0.0,0.0254,55.5,0.00041229
2500,0.0,0.0254,55.5,0.00041229
5000,0.0,0.0254,55.5,0.00041229
8000,0.0,0.0254,55.5,0.00041229
10000,0.0,0.0254,31.7,0.000439472
2000,4.8,0.0254,71.3,0.000848633
2500,4.8,0.0254,55.5,0.000873218
4000,4.8,0.0254,55.5,0.000873218
1000,4.8,0.0254,39.6,0.000907475
1600,4.8,0.0254,39.6,0.000907475
2500,4.8,0.0254,39.6,0.000907475
5000,4.8,0.0254,39.6,0.000907475
10000,4.8,0.0254,39.6,0.000907475
4000,4.8,0.0254,31.7,0.000930789
1250,9.5,0.0254,71.3,0.00420654
4000,9.5,0.0254,71.3,0.00420654
5000,9.5,0.0254,71.3,0.00420654
6300,9.5,0.0254,71.3,0.00420654
400,9.5,0.0254,55.5,0.0043284
800,9.5,0.0254,55.5,0.0043284
3150,9.5,0.0254,55.5,0.0043284
250,9.5,0.0254,39.6,0.00449821
500,9.5,0.0254,39.6,0.00449821
4000,9.5,0.0254,39.6,0.00449821
1000,9.5,0.0254,31.7,0.00461377
1600,9.5,0.0254,31.7,0.00461377
2000,9.5,0.0254,31.7,0.00461377
5000,9.5,0.0254,31.7,0.00461377
6300,9.5,0.0254,31.7,0.00461377
630,12.7,0.0254,71.3,0.0121808
1000,12.7,0.0254,71.3,0.0121808
630,12.7,0.0254,39.6,0.0130253
1600,12.7,0.0254,39.6,0.0130253
3150,12.7,0.0254,39.6,0.0130253
5000,12.7,0.0254,39.6,0.0130253
630,17.4,0.0254,71.3,0.016104
800,17.4,0.0254,71.3,0.016104
1250,17.4,0.0254,71.3,0.016104
6300,17.4,0.0254,71.3,0.016104
400,17.4,0.0254,55.5,0.0165706
1000,17.4,0.0254,55.5,0.0165706
1250,17.4,0.0254,55.5,0.0165706
3150,17.4,0.0254,55.5,0.0165706
400,17.4,0.0254,31.7,0.0176631
800,17.4,0.0254,31.7,0.0176631
1600,17.4,0.0254,31.7,0.0176631
2500,17.4,0.0254,31.7,0.0176631
3150,17.4,0.0254,31.7,0.0176631
4000,17.4,0.0254,31.7,0.0176631
5000,17.4,0.0254,31.7,0.0176631
1250,22.2,0.0254,71.3,0.0214178
4000,22.2,0.0254,71.3,0.0214178
800,0.0,0.1016,71.3,0.00121072
6300,0.0,0.1016,71.3,0.00121072
8000,0.0,0.1016,71.3,0.00121072
10000,0.0,0.1016,71.3,0.00121072
1250,0.0,0.1016,55.5,0.00131983
2500,0.0,0.1016,55.5,0.00131983
1600,0.0,0.1016,39.6,0.00146332
1250,0.0,0.1016,31.7,0.00150092
3150,0.0,0.1016,31.7,0.00150092
4000,0.0,0.1016,31.7,0.00150092
10000,0.0,0.1016,31.7,0.00150092
6300,3.3,0.1016,71.3,0.00202822
8000,3.3,0.1016,71.3,0.00202822
2500,3.3,0.1016,55.5,0.002211
6300,3.3,0.1016,55.5,0.002211
8000,3.3,0.1016,55.5,0.002211
6300,3.3,0.1016,39.6,0.00245138
1600,3.3,0.1016,31.7,0.00251435
800,6.7,0.1016,71.3,0.00478288
1000,6.7,0.1016,71.3,0.00478288
1250,6.7,0.1016,55.5,0.0052139
800,6.7,0.1016,39.6,0.00578076
315,6.7,0.1016,31.7,0.00592927
400,6.7,0.1016,31.7,0.00592927
500,6.7,0.1016,31.7,0.00592927
630,6.7,0.1016,31.7,0.00592927
800,8.9,0.1016,71.3,0.0103088
1000,8.9,0.1016,71.3,0.0103088
315,8.9,0.1016,39.6,0.0124596
630,8.9,0.1016,39.6,0.0124596
800,12.3,0.1016,71.3,0.0337792
2500,12.3,0.1016,71.3,0.0337792
630,12.3,0.1016,55.5,0.0368233
1250,12.3,0.1016,55.5,0.0368233
2500,12.3,0.1016,55.5,0.0368233
4000,12.3,0.1016,55.5,0.0368233
2000,12.3,0.1016,39.6,0.0408268
2500,12.3,0.1016,39.6,0.0408268
5000,12.3,0.1016,39.6,0.0408268
500,12.3,0.1016,31.7,0.0418756
800,12.3,0.1016,31.7,0.0418756
2000,12.3,0.1016,31.7,0.0418756
630,15.6,0.1016,71.3,0.0437259
1250,15.6,0.1016,71.3,0.0437259
315,15.6,0.1016,39.6,0.0528487
2000,15.6,0.1016,39.6,0.0528487
2500,15.6,0.1016,39.6,0.0528487
