Unnamed: 0,year,month,day,hour,DEW_POINT,TEMP,PRESS,cbwd-cos,cbwd-sin,cum_ws,cum_hrs_snow,cum_hrs_rain
35708,2014,4,20,10,2,16.0,1018.0,-0.707,0.707,16.99,0,0
32742,2013,12,16,10,-14,-3.0,1033.0,0.0,0.0,1.78,0,0
17300,2012,2,22,3,-5,-2.0,1016.0,0.0,0.0,0.89,0,0
28825,2013,7,5,2,18,23.0,996.0,-0.707,0.707,8.94,0,0
37333,2014,6,27,22,13,29.0,1006.0,0.707,-0.707,19.23,0,0
10398,2011,4,20,3,2,11.0,1011.0,0.0,0.0,0.89,0,0
1943,2010,3,26,22,-9,6.0,1019.0,-0.707,0.707,4.02,0,0
26209,2013,3,17,1,1,5.0,1018.0,0.707,-0.707,2.68,0,0
36412,2014,5,19,18,14,28.0,1001.0,0.707,-0.707,26.82,0,0
33438,2014,1,15,11,-18,0.0,1033.0,-0.707,0.707,13.86,0,0
8414,2011,1,17,11,-20,-4.0,1037.0,-0.707,0.707,48.71,0,0
28723,2013,6,30,20,23,27.0,1002.0,0.707,0.707,1.79,0,0
28561,2013,6,24,2,18,23.0,1003.0,0.707,-0.707,38.44,0,0
2779,2010,5,2,4,7,17.0,1000.0,0.707,0.707,1.79,0,0
40847,2014,11,22,22,1,5.0,1027.0,0.707,-0.707,19.68,0,0
13037,2011,8,18,6,19,20.0,1010.0,0.707,0.707,0.89,0,0
41603,2014,12,25,14,-14,6.0,1031.0,0.707,0.707,1.79,0,0
24245,2012,12,19,10,-10,-5.0,1029.0,0.707,0.707,6.24,0,0
25950,2013,3,6,3,-6,2.0,1013.0,-0.707,0.707,9.84,0,0
33731,2014,1,27,18,-20,8.0,1020.0,-0.707,0.707,7.15,0,0
30784,2013,9,25,11,-5,21.0,1022.0,-0.707,0.707,7.15,0,0
38961,2014,9,4,12,14,31.0,1005.0,0.0,0.0,1.79,0,0
10232,2011,4,11,9,-16,15.0,1024.0,-0.707,0.707,7.15,0,0
13695,2011,9,16,5,17,17.0,1012.0,0.0,0.0,0.89,0,0
22777,2012,10,18,5,1,2.0,1017.0,-0.707,0.707,1.79,0,0
1703,2010,3,16,19,-10,3.0,1022.0,-0.707,0.707,11.63,0,0
22147,2012,9,21,17,15,24.0,1010.0,0.707,-0.707,21.01,0,0
4150,2010,7,5,1,20,26.0,1001.0,0.0,0.0,1.78,0,0
6555,2010,10,26,16,-15,7.0,1037.0,0.0,0.0,3.57,0,0
7474,2010,12,6,7,-16,-1.0,1033.0,-0.707,0.707,177.88,0,0
24946,2013,1,23,4,-7,-6.0,1021.0,0.0,0.0,0.89,0,0
26122,2013,3,13,8,-11,2.0,1030.0,0.707,0.707,4.02,0,0
39090,2014,9,9,21,15,24.0,1011.0,0.707,-0.707,18.33,0,0
26933,2013,4,16,9,2,15.0,1007.0,0.707,0.707,6.26,0,0
21545,2012,8,27,13,21,28.0,1009.0,0.707,-0.707,5.37,0,0
5217,2010,8,21,8,21,22.0,1012.0,-0.707,0.707,1.79,0,3
25335,2013,2,8,10,-22,-7.0,1038.0,0.0,0.0,0.89,0,0
30414,2013,9,9,23,16,21.0,1012.0,0.707,-0.707,35.33,0,0
2458,2010,4,18,19,7,17.0,1011.0,0.0,0.0,0.45,0,0
19920,2012,6,12,23,10,22.0,1000.0,0.707,0.707,20.12,0,0
15882,2011,12,21,23,-19,-3.0,1034.0,0.0,0.0,3.13,0,0
3844,2010,6,21,7,13,23.0,1006.0,0.0,0.0,0.89,0,0
33475,2014,1,17,0,-4,-1.0,1031.0,0.707,-0.707,7.6,0,0
3421,2010,5,29,5,15,16.0,1007.0,0.0,0.0,0.89,0,0
20742,2012,7,18,2,22,24.0,1010.0,0.707,-0.707,81.36,0,0
4531,2010,7,20,22,21,24.0,1005.0,0.707,-0.707,32.63,0,0
13160,2011,8,24,21,21,22.0,1013.0,-0.707,0.707,1.79,0,0
39777,2014,10,8,17,15,18.0,1017.0,0.707,0.707,0.89,0,0
20955,2012,7,26,23,23,25.0,1005.0,0.707,-0.707,3.58,0,0
34463,2014,2,27,9,-18,5.0,1032.0,-0.707,0.707,75.11,0,0
39385,2014,9,22,7,16,20.0,1019.0,0.0,0.0,1.78,0,0
32582,2013,12,9,18,-18,2.0,1022.0,0.707,0.707,1.79,0,0
39510,2014,9,27,14,7,25.0,1015.0,0.707,-0.707,1.79,0,0
19929,2012,6,13,8,14,22.0,1001.0,0.707,0.707,3.13,0,0
31283,2013,10,16,11,-7,16.0,1026.0,-0.707,0.707,25.48,0,0
2420,2010,4,17,5,2,5.0,1023.0,0.707,-0.707,66.6,0,0
1563,2010,3,10,23,-10,3.0,1016.0,0.707,-0.707,35.76,0,0
34330,2014,2,21,19,-6,1.0,1028.0,0.0,0.0,0.89,0,0
10890,2011,5,13,7,1,19.0,1010.0,0.0,0.0,4.47,0,0
15168,2011,11,22,3,-1,2.0,1023.0,0.707,-0.707,1.79,0,0
21074,2012,8,2,21,23,24.0,1009.0,0.707,-0.707,0.89,0,0
26312,2013,3,21,8,-4,1.0,1013.0,0.707,-0.707,3.13,0,0
37787,2014,7,17,1,20,23.0,1006.0,0.707,0.707,3.13,0,0
13289,2011,8,30,7,22,23.0,1009.0,0.707,0.707,0.89,0,0
25881,2013,3,3,5,-12,-6.0,1023.0,-0.707,0.707,4.46,0,0
5215,2010,8,21,6,21,22.0,1012.0,0.0,0.0,2.67,0,1
5363,2010,8,27,10,18,25.0,1014.0,-0.707,0.707,46.05,0,0
8995,2011,2,10,16,-5,-2.0,1026.0,0.707,-0.707,85.4,18,0
27079,2013,4,22,13,7,15.0,1014.0,0.707,-0.707,11.17,0,0
32821,2013,12,19,17,-21,-2.0,1030.0,0.707,-0.707,0.89,0,0
29379,2013,7,28,11,18,32.0,1001.0,0.707,-0.707,1.79,0,0
41457,2014,12,19,3,-8,-5.0,1022.0,-0.707,0.707,7.6,0,0
14134,2011,10,8,16,14,20.0,1016.0,0.707,-0.707,1.79,0,0
25602,2013,2,19,14,-24,1.0,1029.0,0.707,-0.707,8.05,0,0
21477,2012,8,24,17,11,29.0,1012.0,0.707,-0.707,23.23,0,0
8186,2011,1,5,23,-19,-5.0,1037.0,-0.707,0.707,274.9,0,0
17688,2012,3,9,16,-12,6.0,1023.0,0.707,-0.707,21.01,0,0
35610,2014,4,16,8,2,15.0,1016.0,0.707,-0.707,0.89,0,0
7783,2010,12,19,4,-12,-3.0,1014.0,0.707,-0.707,1.79,0,0
5555,2010,9,4,10,17,25.0,1014.0,-0.707,0.707,5.37,0,0
5550,2010,9,4,5,17,19.0,1013.0,0.707,0.707,1.79,0,0
25285,2013,2,6,8,-10,-9.0,1024.0,0.0,0.0,0.89,0,0
7124,2010,11,21,15,-13,9.0,1017.0,-0.707,0.707,114.88,0,0
38247,2014,8,5,7,18,21.0,1007.0,-0.707,0.707,12.97,0,0
6846,2010,11,10,1,-3,-1.0,1020.0,-0.707,0.707,3.57,0,0
15605,2011,12,10,9,-15,0.0,1031.0,-0.707,0.707,144.38,0,0
28491,2013,6,21,4,18,21.0,1009.0,0.707,0.707,0.89,0,0
20041,2012,6,18,6,16,24.0,1004.0,-0.707,0.707,3.13,0,0
6040,2010,10,5,3,8,9.0,1016.0,0.707,0.707,1.79,0,0
19336,2012,5,17,11,8,25.0,1008.0,0.707,-0.707,3.13,0,0
16904,2012,2,5,15,-14,4.0,1016.0,0.707,-0.707,1.79,0,0
19667,2012,6,2,10,16,22.0,1012.0,0.707,-0.707,10.73,0,0
33275,2014,1,8,11,-21,-1.0,1035.0,0.0,0.0,1.79,0,0
22587,2012,10,10,6,2,7.0,1022.0,0.0,0.0,2.67,0,0
25073,2013,1,28,11,-5,0.0,1022.0,-0.707,0.707,6.71,0,0
39513,2014,9,27,17,8,24.0,1015.0,0.707,-0.707,3.58,0,0
41348,2014,12,14,14,-19,6.0,1024.0,0.0,0.0,3.57,0,0
2445,2010,4,18,6,7,8.0,1014.0,0.707,0.707,0.89,0,0
12206,2011,7,8,19,13,29.0,1000.0,-0.707,0.707,56.31,0,0
41336,2014,12,14,2,-13,-7.0,1027.0,0.707,0.707,0.89,0,0
12266,2011,7,11,7,22,24.0,1008.0,0.0,0.0,1.34,0,0
361,2010,1,17,1,-14,-11.0,1032.0,0.0,0.0,0.45,0,0
8021,2010,12,29,2,-16,-7.0,1020.0,-0.707,0.707,5.81,0,0
14073,2011,10,2,0,-1,9.0,1030.0,-0.707,0.707,3.13,0,0
12028,2011,7,1,9,23,24.0,1004.0,0.707,-0.707,8.05,0,2
18251,2012,4,2,4,-7,6.0,1013.0,0.0,0.0,0.45,0,0
24716,2013,1,13,11,-6,-2.0,1026.0,-0.707,0.707,16.1,0,0
7995,2010,12,28,0,-20,-4.0,1016.0,-0.707,0.707,112.65,0,0
16373,2012,1,11,10,-17,-4.0,1041.0,-0.707,0.707,8.5,0,0
27046,2013,4,21,4,2,5.0,1021.0,0.707,-0.707,1.78,0,0
33360,2014,1,12,0,-22,1.0,1032.0,-0.707,0.707,8.94,0,0
21219,2012,8,8,23,24,26.0,1006.0,-0.707,0.707,1.79,0,0
4558,2010,7,22,1,22,25.0,1008.0,0.707,-0.707,3.57,0,0
25614,2013,2,20,2,-11,-6.0,1027.0,0.707,-0.707,44.72,0,0
29082,2013,7,15,19,23,24.0,995.0,0.0,0.0,0.89,0,23
2209,2010,4,8,10,1,13.0,1010.0,0.707,-0.707,129.63,0,0
673,2010,2,1,20,-10,-4.0,1027.0,0.707,-0.707,30.4,0,0
30332,2013,9,6,13,14,25.0,1016.0,0.0,0.0,6.26,0,0
22023,2012,9,16,13,11,26.0,1020.0,0.0,0.0,3.56,0,0
11657,2011,6,15,22,17,22.0,1005.0,0.0,0.0,1.78,0,0
34560,2014,3,3,10,-3,2.0,1023.0,0.0,0.0,1.78,0,0
20758,2012,7,18,18,21,30.0,1005.0,0.707,-0.707,19.23,0,0
16874,2012,2,4,9,-22,-5.0,1029.0,0.707,0.707,20.56,0,0
10325,2011,4,17,1,2,18.0,1007.0,0.0,0.0,0.89,0,0
11622,2011,6,14,11,16,31.0,1003.0,0.707,-0.707,3.13,0,0
34029,2014,2,9,4,-23,-11.0,1037.0,-0.707,0.707,74.21,0,0
22756,2012,10,17,8,-3,9.0,1022.0,-0.707,0.707,1.79,0,0
14072,2011,10,1,23,-3,13.0,1029.0,0.707,0.707,10.73,0,0
19616,2012,5,31,7,7,18.0,1020.0,0.707,0.707,1.79,0,0
6705,2010,11,4,4,-1,3.0,1022.0,-0.707,0.707,12.97,0,0
36576,2014,5,26,16,5,34.0,994.0,0.707,-0.707,48.73,0,0
25698,2013,2,23,14,-16,9.0,1026.0,0.707,-0.707,3.13,0,0
32615,2013,12,11,3,-20,-2.0,1023.0,-0.707,0.707,161.37,0,0
2563,2010,4,23,4,1,3.0,1021.0,-0.707,0.707,6.26,0,0
28828,2013,7,5,5,18,22.0,997.0,-0.707,0.707,20.11,0,0
37781,2014,7,16,19,20,26.0,1003.0,0.707,-0.707,21.45,0,1
31757,2013,11,5,7,1,7.0,1022.0,0.0,0.0,1.78,0,0
24133,2012,12,14,18,-1,1.0,1023.0,0.0,0.0,0.89,0,0
30364,2013,9,7,21,15,19.0,1017.0,0.707,-0.707,2.68,0,0
3744,2010,6,17,1,18,20.0,1002.0,-0.707,0.707,1.79,0,0
17717,2012,3,10,21,-22,-2.0,1033.0,-0.707,0.707,144.38,0,0
37792,2014,7,17,6,21,23.0,1006.0,0.0,0.0,1.34,0,0
10684,2011,5,4,16,9,15.0,1007.0,0.707,-0.707,81.36,0,0
14927,2011,11,12,0,4,6.0,1014.0,-0.707,0.707,1.79,0,0
39526,2014,9,28,6,12,14.0,1017.0,0.0,0.0,0.89,0,0
8371,2011,1,15,16,-23,-4.0,1037.0,-0.707,0.707,322.76,0,0
32149,2013,11,21,16,-12,11.0,1024.0,0.0,0.0,2.68,0,0
26848,2013,4,12,19,-3,20.0,1008.0,0.0,0.0,1.79,0,0
13828,2011,9,21,18,4,22.0,1013.0,0.707,-0.707,6.71,0,0
22678,2012,10,14,1,7,14.0,1020.0,0.0,0.0,44.5,0,0
9986,2011,3,28,4,-10,4.0,1027.0,0.707,0.707,2.68,0,0
17700,2012,3,10,4,-7,-2.0,1023.0,-0.707,0.707,1.79,0,0
14559,2011,10,27,13,5,15.0,1022.0,0.707,-0.707,6.71,0,0
30449,2013,9,11,10,14,23.0,1016.0,0.0,0.0,0.89,0,0
7116,2010,11,21,7,-2,8.0,1011.0,-0.707,0.707,21.91,0,0
1392,2010,3,3,20,-5,3.0,1020.0,0.707,-0.707,3.58,0,0
27258,2013,4,30,0,-10,18.0,1012.0,-0.707,0.707,110.42,0,0
705,2010,2,3,4,-17,-12.0,1030.0,0.707,-0.707,0.89,0,0
37233,2014,6,23,18,14,30.0,1005.0,0.707,-0.707,3.13,0,0
37912,2014,7,22,6,16,27.0,1006.0,-0.707,0.707,8.94,0,0
39318,2014,9,19,11,15,21.0,1013.0,0.0,0.0,1.79,0,0
24356,2012,12,29,10,-19,-4.0,1032.0,-0.707,0.707,64.81,0,0
11396,2011,6,4,22,8,22.0,1007.0,0.0,0.0,0.89,0,0
6408,2010,10,20,13,6,10.0,1027.0,0.0,0.0,1.78,0,0
2833,2010,5,4,10,9,21.0,1005.0,0.707,-0.707,3.58,0,0
41294,2014,12,12,8,-18,-2.0,1029.0,-0.707,0.707,74.2,0,0
15865,2011,12,21,5,-15,-6.0,1027.0,0.0,0.0,0.89,0,0
33932,2014,2,5,3,-25,-6.0,1029.0,0.707,-0.707,1.79,0,0
32855,2013,12,21,5,-19,-9.0,1036.0,-0.707,0.707,3.13,0,0
30123,2013,8,28,16,20,25.0,998.0,0.0,0.0,4.45,0,0
2841,2010,5,4,18,16,22.0,999.0,0.707,-0.707,26.82,0,1
5604,2010,9,6,11,19,28.0,1011.0,0.707,0.707,7.15,0,0
1205,2010,2,24,1,-6,0.0,1003.0,-0.707,0.707,3.58,0,0
15978,2011,12,25,23,-14,-7.0,1036.0,-0.707,0.707,3.58,0,0
34745,2014,3,11,3,-5,0.0,1018.0,0.0,0.0,3.13,0,0
21882,2012,9,10,14,18,28.0,1013.0,0.0,0.0,3.13,0,0
41718,2014,12,30,9,-13,2.0,1020.0,-0.707,0.707,1.79,0,0
32001,2013,11,15,11,-12,12.0,1018.0,-0.707,0.707,3.58,0,0
1111,2010,2,20,3,-12,-5.0,1014.0,-0.707,0.707,1.78,0,0
40632,2014,11,13,10,-11,8.0,1026.0,0.707,-0.707,4.92,0,0
24247,2012,12,19,12,-10,-4.0,1028.0,0.0,0.0,1.78,0,0
1611,2010,3,12,23,-5,1.0,1025.0,0.707,-0.707,8.04,0,0
25356,2013,2,9,7,-14,-13.0,1026.0,0.707,0.707,0.89,0,0
9431,2011,2,28,20,-12,3.0,1026.0,-0.707,0.707,74.66,0,0
29787,2013,8,14,11,23,31.0,1004.0,0.707,-0.707,3.58,0,0
9197,2011,2,19,2,-9,-6.0,1026.0,-0.707,0.707,1.79,0,0
10759,2011,5,7,20,4,21.0,1008.0,0.707,-0.707,20.12,0,0
25020,2013,1,26,6,-14,-13.0,1027.0,-0.707,0.707,5.81,0,0
29190,2013,7,20,8,23,28.0,1005.0,0.0,0.0,0.89,0,0
14015,2011,9,29,14,0,24.0,1017.0,-0.707,0.707,85.83,0,0
34135,2014,2,13,14,-10,0.0,1034.0,0.707,-0.707,68.4,0,0
842,2010,2,8,21,-5,-2.0,1020.0,0.0,0.0,1.78,0,0
2964,2010,5,9,21,-4,16.0,1009.0,-0.707,0.707,38.9,0,0
38967,2014,9,4,18,16,30.0,1003.0,0.707,-0.707,25.93,0,0
22292,2012,9,27,22,3,16.0,1017.0,-0.707,0.707,27.27,0,0
30134,2013,8,29,3,20,21.0,998.0,-0.707,0.707,1.79,0,0
1018,2010,2,16,6,-20,-12.0,1033.0,-0.707,0.707,4.02,0,0
37375,2014,6,29,16,15,35.0,1004.0,0.707,-0.707,16.54,0,0
19747,2012,6,5,18,12,31.0,1002.0,0.707,-0.707,14.3,0,0
1431,2010,3,5,11,-25,2.0,1029.0,-0.707,0.707,110.85,0,0
31063,2013,10,7,3,11,13.0,1020.0,0.707,0.707,0.89,0,0
10748,2011,5,7,8,5,19.0,1009.0,-0.707,0.707,4.02,0,0
31917,2013,11,11,23,-6,2.0,1025.0,0.0,0.0,0.89,0,0
12236,2011,7,10,1,18,25.0,1006.0,0.707,-0.707,1.79,0,0
19137,2012,5,9,4,7,13.0,1013.0,0.0,0.0,1.78,0,0
27638,2013,5,15,20,8,22.0,1015.0,0.707,-0.707,29.95,0,0
2752,2010,5,1,1,0,13.0,1009.0,0.707,-0.707,0.89,0,0
3326,2010,5,25,1,-2,22.0,1009.0,-0.707,0.707,4.92,0,0
24575,2013,1,7,13,-15,-1.0,1025.0,0.0,0.0,1.79,0,0
5149,2010,8,18,12,23,28.0,1011.0,0.707,-0.707,1.79,0,1
10227,2011,4,11,4,-19,10.0,1023.0,-0.707,0.707,70.61,0,0
4604,2010,7,23,23,23,30.0,1009.0,0.707,-0.707,44.26,0,0
10475,2011,4,25,6,2,11.0,1004.0,0.707,-0.707,4.92,0,0
21338,2012,8,15,17,17,32.0,1007.0,0.0,0.0,1.78,0,0
421,2010,1,19,13,-4,1.0,1019.0,0.0,0.0,1.34,0,0
40493,2014,11,7,15,-5,9.0,1030.0,0.707,0.707,1.79,0,0
39381,2014,9,22,3,17,20.0,1019.0,0.707,-0.707,1.79,0,0
32620,2013,12,11,8,-15,-1.0,1022.0,0.707,-0.707,7.16,0,0
41279,2014,12,11,17,-17,2.0,1028.0,0.0,0.0,3.13,0,0
8311,2011,1,13,4,-18,-11.0,1022.0,-0.707,0.707,6.71,0,0
27030,2013,4,20,12,-3,14.0,1021.0,0.0,0.0,4.47,0,0
9254,2011,2,21,11,-2,3.0,1026.0,0.0,0.0,0.89,0,0
21585,2012,8,29,5,21,23.0,1003.0,-0.707,0.707,5.37,0,0
31013,2013,10,5,1,12,14.0,1016.0,0.707,0.707,2.68,0,0
10207,2011,4,10,7,-17,11.0,1024.0,-0.707,0.707,12.96,0,0
36347,2014,5,17,1,6,18.0,1013.0,0.0,0.0,1.78,0,0
23484,2012,11,16,18,-5,7.0,1020.0,-0.707,0.707,28.6,0,0
16215,2012,1,4,20,-19,-6.0,1032.0,0.707,0.707,0.89,0,0
24668,2013,1,11,10,-7,-4.0,1025.0,-0.707,0.707,3.13,0,0
16473,2012,1,18,16,-7,-1.0,1025.0,0.0,0.0,4.45,0,0
5519,2010,9,2,22,20,22.0,1015.0,0.707,-0.707,8.03,0,0
4813,2010,8,1,16,13,31.0,1008.0,0.707,-0.707,16.98,0,0
28153,2013,6,7,0,19,21.0,1008.0,-0.707,0.707,17.89,0,0
36753,2014,6,3,1,13,20.0,1009.0,-0.707,0.707,19.67,0,0
21930,2012,9,12,14,6,25.0,1010.0,-0.707,0.707,76.44,0,0
19596,2012,5,30,11,6,26.0,1017.0,-0.707,0.707,21.9,0,0
17354,2012,2,24,9,-8,-3.0,1024.0,0.0,0.0,0.89,0,0
16472,2012,1,18,15,-7,0.0,1024.0,0.0,0.0,3.56,0,0
4683,2010,7,27,6,24,26.0,1006.0,0.707,-0.707,15.2,0,0
34905,2014,3,17,19,-11,18.0,1014.0,-0.707,0.707,93.87,0,0
21473,2012,8,24,13,11,29.0,1013.0,0.707,-0.707,8.04,0,0
41710,2014,12,30,1,-13,-2.0,1016.0,-0.707,0.707,1.79,0,0
13675,2011,9,15,9,19,21.0,1011.0,0.0,0.0,0.89,0,0
13446,2011,9,5,20,15,22.0,1013.0,0.707,-0.707,37.55,0,0
30501,2013,9,13,16,18,21.0,1004.0,0.0,0.0,0.89,0,0
9762,2011,3,15,0,-18,5.0,1031.0,-0.707,0.707,173.45,0,0
2274,2010,4,11,3,-3,6.0,1017.0,0.707,-0.707,71.06,0,0
27464,2013,5,8,14,13,22.0,1014.0,0.707,-0.707,25.48,0,0
2987,2010,5,10,20,-2,17.0,1009.0,-0.707,0.707,122.02,0,0
21749,2012,9,5,1,12,14.0,1017.0,-0.707,0.707,0.89,0,0
7585,2010,12,10,22,-18,-3.0,1022.0,-0.707,0.707,173.9,0,0
35886,2014,4,27,20,5,20.0,1020.0,0.707,-0.707,16.99,0,0
28265,2013,6,11,16,15,24.0,1006.0,0.707,-0.707,25.48,0,1
17961,2012,3,21,2,1,3.0,1023.0,0.707,-0.707,48.72,0,0
5403,2010,8,29,2,19,21.0,1009.0,-0.707,0.707,0.89,0,0
22362,2012,9,30,20,6,18.0,1015.0,0.707,-0.707,8.95,0,0
17736,2012,3,11,16,-23,6.0,1029.0,-0.707,0.707,273.12,0,0
30083,2013,8,27,0,19,24.0,1008.0,0.707,-0.707,51.42,0,0
22155,2012,9,22,1,16,19.0,1011.0,0.707,-0.707,0.89,0,0
16999,2012,2,9,14,-21,3.0,1024.0,0.707,-0.707,4.02,0,0
33734,2014,1,27,21,-28,5.0,1025.0,-0.707,0.707,36.21,0,0
37495,2014,7,4,16,23,32.0,1004.0,0.707,-0.707,8.04,0,0
6903,2010,11,12,10,-5,-1.0,1016.0,-0.707,0.707,149.72,0,0
32756,2013,12,17,0,-12,-2.0,1031.0,-0.707,0.707,1.79,0,0
24800,2013,1,17,2,-16,-7.0,1038.0,-0.707,0.707,4.92,0,0
40522,2014,11,8,20,-1,3.0,1026.0,0.0,0.0,3.57,0,0
37518,2014,7,5,15,22,31.0,1006.0,0.707,-0.707,21.47,0,0
19533,2012,5,27,18,15,29.0,1006.0,0.707,-0.707,44.26,0,0
33476,2014,1,17,1,-5,-2.0,1031.0,0.707,-0.707,10.73,0,0
7286,2010,11,28,11,-14,1.0,1021.0,-0.707,0.707,1.79,0,0
21055,2012,8,2,2,19,20.0,1007.0,-0.707,0.707,8.05,0,0
13009,2011,8,17,2,22,23.0,1006.0,0.707,0.707,0.89,0,0
13857,2011,9,22,23,9,12.0,1016.0,0.707,0.707,0.89,0,0
21046,2012,8,1,17,20,23.0,1006.0,0.707,0.707,4.92,0,13
31100,2013,10,8,20,9,15.0,1015.0,0.0,0.0,0.89,0,0
28975,2013,7,11,8,21,24.0,1006.0,-0.707,0.707,57.22,0,0
34713,2014,3,9,19,-12,7.0,1025.0,0.707,-0.707,22.36,0,0
38933,2014,9,3,8,16,21.0,1012.0,-0.707,0.707,15.2,0,0
32374,2013,12,1,2,-13,-3.0,1025.0,0.707,0.707,0.89,0,0
35597,2014,4,15,19,-5,18.0,1018.0,0.707,-0.707,54.53,0,0
34415,2014,2,25,9,-4,2.0,1028.0,-0.707,0.707,10.28,0,0
36979,2014,6,13,1,17,24.0,1007.0,0.0,0.0,1.78,0,0
12708,2011,7,29,17,23,25.0,1004.0,-0.707,0.707,6.26,0,9
12521,2011,7,21,22,23,25.0,1003.0,0.707,-0.707,33.07,0,0
39572,2014,9,30,4,2,11.0,1029.0,0.707,-0.707,26.39,0,0
5649,2010,9,8,8,17,20.0,1017.0,0.707,0.707,1.78,0,0
22186,2012,9,23,8,15,18.0,1014.0,-0.707,0.707,8.04,0,0
17914,2012,3,19,3,-1,1.0,1027.0,0.707,-0.707,0.89,0,0
26897,2013,4,14,20,-4,14.0,1005.0,0.707,-0.707,39.78,0,0
12006,2011,6,30,11,22,24.0,1003.0,0.0,0.0,0.89,0,0
19346,2012,5,17,21,9,20.0,1007.0,0.707,-0.707,48.72,0,0
22921,2012,10,24,6,4,5.0,1012.0,0.0,0.0,0.89,0,0
4372,2010,7,14,7,22,24.0,1011.0,-0.707,0.707,2.68,0,0
24728,2013,1,14,0,-10,-8.0,1024.0,0.0,0.0,1.35,0,0
4799,2010,8,1,2,22,25.0,1006.0,0.707,-0.707,8.05,0,0
22780,2012,10,18,8,4,7.0,1019.0,-0.707,0.707,8.49,0,0
28138,2013,6,6,9,18,18.0,1011.0,0.707,-0.707,13.41,0,4
21956,2012,9,13,16,8,23.0,1011.0,0.707,0.707,8.04,0,0
35322,2014,4,4,5,-4,5.0,1016.0,0.707,-0.707,22.8,0,0
201,2010,1,10,9,-17,-12.0,1033.0,-0.707,0.707,24.14,0,0
10533,2011,4,27,16,2,20.0,1009.0,0.707,-0.707,11.17,0,0
17267,2012,2,20,18,-15,3.0,1019.0,0.707,-0.707,8.05,0,0
22857,2012,10,21,14,8,10.0,1019.0,-0.707,0.707,13.41,0,4
23398,2012,11,13,4,-16,2.0,1017.0,-0.707,0.707,125.59,0,0
10747,2011,5,7,7,5,17.0,1008.0,0.707,0.707,3.13,0,0
22493,2012,10,6,8,10,14.0,1026.0,-0.707,0.707,13.41,0,0
13542,2011,9,9,20,12,17.0,1022.0,0.0,0.0,0.89,0,0
1780,2010,3,20,0,3,4.0,1002.0,0.0,0.0,0.89,0,0
18127,2012,3,28,0,-8,16.0,1023.0,0.707,0.707,4.91,0,0
8967,2011,2,9,12,-5,2.0,1027.0,0.707,-0.707,3.58,0,0
10784,2011,5,8,21,12,12.0,1007.0,0.0,0.0,0.89,0,8
28283,2013,6,12,10,14,23.0,1008.0,0.0,0.0,4.02,0,0
29261,2013,7,23,13,17,31.0,999.0,0.0,0.0,3.13,0,0
5654,2010,9,8,13,10,27.0,1015.0,0.707,-0.707,3.13,0,0
40878,2014,11,24,5,-5,-3.0,1028.0,-0.707,0.707,16.55,0,0
6973,2010,11,15,8,-8,0.0,1035.0,-0.707,0.707,230.76,0,0
26037,2013,3,9,19,-22,7.0,1022.0,-0.707,0.707,113.09,0,0
34790,2014,3,13,0,-22,2.0,1026.0,-0.707,0.707,6.71,0,0
18472,2012,4,11,9,-8,13.0,1020.0,-0.707,0.707,29.5,0,0
15379,2011,11,30,23,-9,-3.0,1037.0,0.0,0.0,0.89,0,0
12799,2011,8,5,4,23,24.0,1006.0,0.707,-0.707,8.05,0,0
25738,2013,2,25,6,-4,1.0,1028.0,0.0,0.0,1.34,0,0
7464,2010,12,5,21,-14,4.0,1030.0,-0.707,0.707,77.31,0,0
30984,2013,10,3,20,11,17.0,1017.0,0.707,-0.707,8.94,0,0
18284,2012,4,3,13,-13,17.0,1013.0,0.707,-0.707,8.05,0,0
29585,2013,8,6,1,22,25.0,999.0,0.707,-0.707,1.79,0,0
36502,2014,5,23,14,11,33.0,1010.0,0.707,-0.707,36.65,0,0
37389,2014,6,30,6,19,25.0,1007.0,-0.707,0.707,2.68,0,0
3687,2010,6,14,16,18,30.0,1002.0,0.707,-0.707,11.17,0,0
24657,2013,1,10,23,-7,-6.0,1027.0,0.707,-0.707,0.89,0,0
8958,2011,2,9,3,-9,-5.0,1026.0,0.707,0.707,1.79,0,0
26260,2013,3,19,4,-3,0.0,1012.0,0.707,0.707,8.94,0,0
24593,2013,1,8,7,-15,-11.0,1030.0,-0.707,0.707,6.71,0,0
17550,2012,3,3,21,-8,-1.0,1027.0,0.707,-0.707,54.54,0,0
37484,2014,7,4,5,22,24.0,1004.0,-0.707,0.707,3.56,0,0
34278,2014,2,19,14,-17,5.0,1027.0,0.0,0.0,0.89,0,0
3420,2010,5,29,4,15,16.0,1007.0,0.707,-0.707,4.02,0,0
9278,2011,2,22,11,-6,3.0,1022.0,0.707,0.707,1.79,0,0
36969,2014,6,12,15,12,36.0,1003.0,0.0,0.0,3.13,0,0
8978,2011,2,9,23,-7,-3.0,1028.0,0.707,-0.707,44.25,1,0
32100,2013,11,19,14,-19,7.0,1023.0,0.707,-0.707,1.79,0,0
19845,2012,6,9,20,19,21.0,998.0,0.707,0.707,3.13,0,0
34583,2014,3,4,9,-18,7.0,1027.0,-0.707,0.707,12.07,0,0
3285,2010,5,23,8,12,21.0,1003.0,-0.707,0.707,6.26,0,0
10222,2011,4,10,22,-19,11.0,1022.0,-0.707,0.707,49.16,0,0
